track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
(You Gotta) Fight For Your Right (To Party!),https://open.spotify.com/track/1JdRlbZaZPXEoktI03IWQC,Solid Gold Hits,https://open.spotify.com/album/0AJhDqW2o17B1c7FuihKaS,Beastie Boys,https://open.spotify.com/artist/03r4iKL2g2442PT9n2UKsx,2023-07-10,210946,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Possum Kingdom,https://open.spotify.com/track/56SkdBKyR2zOkjk6wVFI9s,Rubberneck,https://open.spotify.com/album/7tFTqVGHceSlXOaz8IylBN,Toadies,https://open.spotify.com/artist/2QMMktUMtwMSwUZATX1cRO,2022-04-07,308333,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Present Tense,https://open.spotify.com/track/679zqcQuKakOGI93NPCqB8,No Code,https://open.spotify.com/album/3FKhxgSZdtJBIjdHsjbxI0,Pearl Jam,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,2022-04-07,345786,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Pretty Fly (For a White Guy),https://open.spotify.com/track/15HadeuRG9THazDGzLH8ZU,Americana,https://open.spotify.com/album/7rgq4mAjZOPGVJCRF56FU4,The Offspring,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,2022-04-07,188106,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Pretty Fly (For A White Guy),https://open.spotify.com/track/3SFXsFpeGmBTtQvKiwYMDA,Americana,https://open.spotify.com/album/2RNTBrSO8U8XjjEj9RVvZ5,The Offspring,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,2023-07-10,188666,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Prison Sex,https://open.spotify.com/track/6bBfqZW47dwndIfYQcB0VR,Undertow,https://open.spotify.com/album/3Esn6LoXuWtLZNYq8FCzr0,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,2023-07-10,296320,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Pure Massacre,https://open.spotify.com/track/7qCIP5KHYy9HuXbEEWzmC7,Frogstomp (Deluxe Edition) [Remastered],https://open.spotify.com/album/4kp8sfeCDUMm4JKRdrD3aC,Silverchair,https://open.spotify.com/artist/4iudEcmuPlYNdbP3e1bdn1,2025-02-27,298640,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Push,https://open.spotify.com/track/2KVwlelhxKUy8LVV6JypH3,Yourself or Someone Like You,https://open.spotify.com/album/4vUXTcKz7tXxrNl84meN6i,Matchbox Twenty,https://open.spotify.com/artist/3Ngh2zDBRPEriyxQDAMKd1,2023-07-10,238666,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Put Your Lights On (feat. Everlast),https://open.spotify.com/track/3uRaD26t3RkJ8n549udQ83,Supernatural (Remastered),https://open.spotify.com/album/10aiDpdFGyfCFEcqpx6XTq,"Santana, Everlast","https://open.spotify.com/artist/6GI52t8N5F02MxU0g5U69P, https://open.spotify.com/artist/14ZxDAK6ITtZZqPdiWrvSn",2023-07-10,287493,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Ready to Go,https://open.spotify.com/track/5Qt8U8Suu7MFH1VcJr17Td,Republica,https://open.spotify.com/album/5KIb3c4z28CHa5snztEMNK,Republica,https://open.spotify.com/artist/06YQ6XwCdPUn8rAXV70gge,2023-07-10,301066,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Real Thing,https://open.spotify.com/track/28S7ljAJMJs3ZUfucDDEob,Judgment Night,https://open.spotify.com/album/1qwrbuNLtDcuj2myhuESlh,"Cypress Hill, Pearl Jam","https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX, https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56",2023-07-10,210200,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Revolving Door,https://open.spotify.com/track/29BNwy4DiJbLSf796C337g,The Gift Of Game,https://open.spotify.com/album/0hdOk76DmEMYI6QV92mIin,Crazy Town,https://open.spotify.com/artist/4iSKnRZAxkmqNok6tv10Se,2023-07-10,220506,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
River Of Deceit,https://open.spotify.com/track/3e2fDgC93LGc9Lbdvr6I9k,Above,https://open.spotify.com/album/24eGklcEnMaVcGXzmJSeoD,Mad Season,https://open.spotify.com/artist/0T7JQxpy1Li93vLNirbv0Z,2023-07-10,302693,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
River of Deceit,https://open.spotify.com/track/5EUsI3LIV042IV5ydksV9y,Above (Deluxe Edition),https://open.spotify.com/album/1cqta2uSKVYdom7CRMGDwn,Mad Season,https://open.spotify.com/artist/0T7JQxpy1Li93vLNirbv0Z,2022-04-07,302906,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Ruby Soho,https://open.spotify.com/track/1pNlZQeoPnlxqf1Mjgm0H2,...And Out Come The Wolves,https://open.spotify.com/album/1HisV3ZKLs9It3KlGcPki5,Rancid,https://open.spotify.com/artist/6xTk3EK5T9UzudENVvu9YB,2023-07-10,157533,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Runaway Train,https://open.spotify.com/track/3Ib3SJV8ZXuLvDiDb2w1As,Black Gold: The Best Of Soul Asylum,https://open.spotify.com/album/6RARuzN6pIZZnQKwPeY7xQ,Soul Asylum,https://open.spotify.com/artist/02da1vDJ2hWqfK7aJL6SJm,2023-07-10,266066,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Runaway Train (2022 Remaster),https://open.spotify.com/track/3TW48DvQ7ChwY1Yy1tkMaP,Grave Dancers Union (2022 Remaster),https://open.spotify.com/album/3EFhsxrJoH3yE3r8bHheE6,Soul Asylum,https://open.spotify.com/artist/02da1vDJ2hWqfK7aJL6SJm,2022-04-07,266560,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Sabotage,https://open.spotify.com/track/0m6xhfEc0Xv9TaXvP6mtuE,Solid Gold Hits,https://open.spotify.com/album/0AJhDqW2o17B1c7FuihKaS,Beastie Boys,https://open.spotify.com/artist/03r4iKL2g2442PT9n2UKsx,2023-07-10,178373,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Santa Monica,https://open.spotify.com/track/37EJtTS7jT5WUyXGZzrwnI,Sparkle And Fade,https://open.spotify.com/album/27qNa5ef0TpYV17dBY01U0,Everclear,https://open.spotify.com/artist/694QW15WkebjcrWgQHzRYF,2022-04-07,191506,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Save Tonight,https://open.spotify.com/track/1t2Hq2WIBcZINOEnK6mdJG,Desireless,https://open.spotify.com/album/3P2WRy9eBoBbSTCZWGQOoO,Eagle-Eye Cherry,https://open.spotify.com/artist/3ngKsDXZAssmljeXCvEgOe,2022-04-07,239226,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Say It Ain't So - Original Mix,https://open.spotify.com/track/6VoIBz0VhCyz7OdEoRYDiA,Weezer,https://open.spotify.com/album/1xpGyKyV26uPstk1Elgp9Q,Weezer,https://open.spotify.com/artist/3jOstUTkEu2JkjvRdBA5Gu,2023-07-10,258826,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Seasons,https://open.spotify.com/track/5fuxkBTKB1ZlYI3ia2HnLz,Singles (Deluxe Version) [Original Motion Picture Soundtrack],https://open.spotify.com/album/21Y9TFBmsA3XBS9b3yTzgi,Chris Cornell,https://open.spotify.com/artist/0XHiH53dHrvbwfjYM7en7I,2022-04-07,346186,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Semi-Charmed Life,https://open.spotify.com/track/42et6fnHCw1HIPSrdPprMl,Third Eye Blind,https://open.spotify.com/album/2gToC0XAblE9h3UZD6aAaQ,Third Eye Blind,https://open.spotify.com/artist/6TcnmlCSxihzWOQJ8k0rNS,2022-04-07,268360,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Sex & Candy,https://open.spotify.com/track/5mkGfmJGFZpwK9nA5amOhv,Marcy Playground,https://open.spotify.com/album/5dR0fhE3oveLRSUMMQ3oRB,Marcy Playground,https://open.spotify.com/artist/7AQzXO3NPNQsI7oNu5rC3r,2022-04-07,173493,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Shame,https://open.spotify.com/track/5YiQXkMn3M8ZauBUKGHi4s,Wither Blister Burn + Peel,https://open.spotify.com/album/0KAj2FT0oe4PgCHdVHjojX,Stabbing Westward,https://open.spotify.com/artist/5daXMUbrPh8oX9Nd4CnToG,2023-07-10,294160,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Shimmer,https://open.spotify.com/track/6DzbmjkVZpz1mrDobAoJI8,The Best of Fuel,https://open.spotify.com/album/5CmgNXCwdGuqn6EPzfb4Tq,Fuel,https://open.spotify.com/artist/0EyuKHE1AeE9lWUF8mzKVp,2023-07-10,214040,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Shimmer,https://open.spotify.com/track/74KI6d8jEM2zwOAo3luayU,Sunburn,https://open.spotify.com/album/5RfsLBvBDYMVReXYKeep1R,Fuel,https://open.spotify.com/artist/0EyuKHE1AeE9lWUF8mzKVp,2022-04-07,214106,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Shine,https://open.spotify.com/track/77YKoNCjP5hWqiXMRG2839,"Hints, Allegations & Things Left Unsaid",https://open.spotify.com/album/2B2KQTgQr3UhQf4n2VtoUG,Collective Soul,https://open.spotify.com/artist/4e5V1Q2dKCzbLVMQ8qbTn6,2023-07-10,306040,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Shoots and Ladders,https://open.spotify.com/track/3ezGIgTmk2BZy9C3j0x1h9,Korn,https://open.spotify.com/album/7D3XFJlfZIkmGWqZXm2X8z,Korn,https://open.spotify.com/artist/3RNrq3jvMZxD9ZyoOZbQOD,2023-07-10,322133,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Short Skirt / Long Jacket,https://open.spotify.com/track/3OOFEF20WqtsUPcRbPY3L7,Comfort Eagle,https://open.spotify.com/album/5OCg9OWnL1PY4tW2ON8ssj,CAKE,https://open.spotify.com/artist/6A43Djmhbe9100UwnI7epV,2022-04-07,204133,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Show Me How to Live,https://open.spotify.com/track/1Qdnvn4XlmZANCVy3XjrQo,Audioslave,https://open.spotify.com/album/78guAsers0klWl6RwzgDLd,Audioslave,https://open.spotify.com/artist/2ziB7fzrXBoh1HUPS6sVFn,2022-04-07,277840,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Sick of Myself,https://open.spotify.com/track/4inXYz8i3xRpNbxZJ99Clo,100 % Fun,https://open.spotify.com/album/3j8pZvQNPy8IRK3NsJQxig,Matthew Sweet,https://open.spotify.com/artist/2idymNTKUdnTxforkb12Mw,2023-07-10,218560,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Sleep Now In the Fire,https://open.spotify.com/track/1MQTmpYOZ6fcMQc56Hdo7T,The Battle Of Los Angeles,https://open.spotify.com/album/2eia0myWFgoHuttJytCxgX,Rage Against The Machine,https://open.spotify.com/artist/2d0hyoQ5ynDBnkvAbJKORj,2023-07-10,205600,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Smells Like Teen Spirit,https://open.spotify.com/track/5ghIJDpPoe3CfHMGu71E6T,Nevermind (Remastered),https://open.spotify.com/album/2guirTSEqLizK7j9i1MTTZ,Nirvana,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,2022-04-07,301920,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Smooth (feat. Rob Thomas),https://open.spotify.com/track/0n2SEXB2qoRQg171q7XqeW,Supernatural (Remastered),https://open.spotify.com/album/10aiDpdFGyfCFEcqpx6XTq,"Santana, Rob Thomas","https://open.spotify.com/artist/6GI52t8N5F02MxU0g5U69P, https://open.spotify.com/artist/3aBkeBhwadnWMWoVJ2CxJC",2023-07-10,294986,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Sober,https://open.spotify.com/track/6DyywdbmTzlmXBzG9ym7Rt,Undertow,https://open.spotify.com/album/3Esn6LoXuWtLZNYq8FCzr0,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,2023-07-10,306853,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Somebody to Shove (2022 Remaster),https://open.spotify.com/track/41TVMXb9THdtTlo2KojUDe,Grave Dancers Union (2022 Remaster),https://open.spotify.com/album/3EFhsxrJoH3yE3r8bHheE6,Soul Asylum,https://open.spotify.com/artist/02da1vDJ2hWqfK7aJL6SJm,2022-04-07,195360,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Spiders,https://open.spotify.com/track/4vAHXnJ5YWLq5hbIVzZS1h,System Of A Down,https://open.spotify.com/album/3sSfjX4fhZonjyZ10x0l0f,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,2023-07-10,215440,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Spoonman,https://open.spotify.com/track/1jMaB19DiVR8OihLSuYFOt,Superunknown (20th Anniversary),https://open.spotify.com/album/4K8bxkPDa5HENw0TK7WxJh,Soundgarden,https://open.spotify.com/artist/5xUf6j4upBrXZPg6AI4MRK,2023-07-10,246920,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Standing Outside a Broken Phone Booth with Money in My Hand,https://open.spotify.com/track/5hcer4MP5GeHqtSjDYx5AC,Rocket,https://open.spotify.com/album/0MomEpdhFU5YUXQxr47kxe,Primitive Radio Gods,https://open.spotify.com/artist/5wTpMQz4RtF6dFX9blvMDc,2023-07-10,336800,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Steal My Sunshine,https://open.spotify.com/track/4agp6oHofabdUedr0B1krj,You Can't Stop The Bum Rush,https://open.spotify.com/album/5NndKV7nc18qRQfFvLgZ1k,LEN,https://open.spotify.com/artist/0nyc9SZGLITSOJASmTZsnZ,2023-07-10,265533,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Stellar,https://open.spotify.com/track/6ISuXA3UCPMtsyEUGUTAyn,Make Yourself,https://open.spotify.com/album/2i6nd4FV6y7K9fln6eelmR,Incubus,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,2023-07-10,200493,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Stinkfist,https://open.spotify.com/track/0pwObEOHolQZSldJ2q1wpy,Ænima,https://open.spotify.com/album/6yWMN087PgSimbcVmHLEwG,TOOL,https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8,2023-07-10,312120,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Story of My Life,https://open.spotify.com/track/4Q4w8aRdfhIIEhBututktL,Social Distortion,https://open.spotify.com/album/46nX6hzuIb6wEia7OQ2viS,Social Distortion,https://open.spotify.com/artist/16nn7kCHPWIB6uK09GQCNI,2023-07-10,346333,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Stupid Girl - Remastered 2015,https://open.spotify.com/track/3fNf71Ktya4CYMqGM6eRud,Garbage (20th Anniversary Deluxe Edition/Remastered),https://open.spotify.com/album/1Vze7jtjAVQOdIIQ8oO2X7,Garbage,https://open.spotify.com/artist/6S0GHTqz5sxK5f9HtLXn9q,2023-07-10,258533,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Sugar,https://open.spotify.com/track/31RTFPrB7wmYBhlkM2ILXG,System Of A Down,https://open.spotify.com/album/3sSfjX4fhZonjyZ10x0l0f,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,2023-07-10,153800,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Suicidal Dream,https://open.spotify.com/track/3AZ5XoHdiFpiKMky6M1Gt9,Frogstomp (Deluxe Edition) [Remastered],https://open.spotify.com/album/4kp8sfeCDUMm4JKRdrD3aC,Silverchair,https://open.spotify.com/artist/4iudEcmuPlYNdbP3e1bdn1,2025-02-27,192783,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Suite-Pee,https://open.spotify.com/track/1qGmxIGEuBEkj7bft72Kh0,System Of A Down,https://open.spotify.com/album/3sSfjX4fhZonjyZ10x0l0f,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,2023-07-10,151733,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
