track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
2 Dumb Kids,https://open.spotify.com/track/75bs250qy6CzGEDxExe3sP,2 Dumb Kids,https://open.spotify.com/album/2rvUElOjzUMKDVkAFVGR3v,Levent Geiger,https://open.spotify.com/artist/7JSBgXyCDzX24iZCHJofIG,2023-03-15,159230,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Handful - Acoustic,https://open.spotify.com/track/7pAFcp3k95JFqAYNGQQMC4,Handful / Already Broke Up,https://open.spotify.com/album/3ef62M5CFUa1tZ9rpKZuDS,Erin Kinsey,https://open.spotify.com/artist/5TtSGhhCPt56x4ZPfg7DFq,2023-02-21,162632,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
"Happy - From ""Despicable Me 2""",https://open.spotify.com/track/60nZcImufyMA1MKQY3dcCH,G I R L,https://open.spotify.com/album/0lrmy4pJINsFzycJvttX2W,Pharrell Williams,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,2022-06-03,232720,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
happy stuff,https://open.spotify.com/track/1C7eURT2UroBgmOEAX2eiR,happy stuff,https://open.spotify.com/album/7myEihXeFfL1dv63LDaJoF,Walk off the Earth,https://open.spotify.com/artist/6jEiUoyyJNPHzSR0Nib6HX,2022-08-26,162134,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Happy World,https://open.spotify.com/track/0kY86R5mW1Js0jymCs8Wfp,Happy World,https://open.spotify.com/album/6fFP8CR3WRLZxwnrvBfGTh,Debbii Dawson,https://open.spotify.com/artist/21YCHE0ZFflbHVTsyrCpgh,2024-04-19,179993,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Heaven,https://open.spotify.com/track/0CcYIv8yC8odKLGWnSyYfA,Heaven,https://open.spotify.com/album/3BOhjypjGHVWP1SuE0o8el,Beharie,https://open.spotify.com/artist/2CzpBz4VaRU3cqM1rJZN6M,2023-07-13,298052,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Heavenly Bodies,https://open.spotify.com/track/4mFiHJd655dutwtNEBsn9g,Heavenly Bodies,https://open.spotify.com/album/7aYfRoz22JEMatJ3YuhdOj,MARIS,https://open.spotify.com/artist/4s4sHVaj6CRcClZ7SFSKzE,2022-09-19,206266,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Hell N Back,https://open.spotify.com/track/3NRql0A1Ef4RCvT473iqgD,Hell N Back,https://open.spotify.com/album/3aEdbaJGWXbBxn79DgjamF,Bakar,https://open.spotify.com/artist/3K2Srho6NCF3o9MswGR76H,2022-06-03,213573,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Hey Ya!,https://open.spotify.com/track/3AszgPDZd9q0DpDFt4HFBy,The Way You Move / Hey Ya!,https://open.spotify.com/album/7etFl9qeqjD0luC40JAg8l,Outkast,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7,2022-06-03,239240,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
"Hey, Soul Sister",https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv,"Save Me, San Francisco (Golden Gate Edition)",https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR,Train,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,2022-06-03,216773,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Higher Love,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,Higher Love,https://open.spotify.com/album/4wquJImu8RtyEuDtIAsfcE,"Kygo, Whitney Houston","https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4, https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP",2022-06-03,228267,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Hold Up,https://open.spotify.com/track/0rzNMzZsubFcXSEh7dnem7,Lemonade,https://open.spotify.com/album/7dK54iZuOxXFarGhXwEXfF,Beyoncé,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,2022-06-03,221093,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
"Hold Us Together - From the Disney+ Original Motion Picture ""Safety""",https://open.spotify.com/track/6731YdP19CJBKlSaJNBAK0,"Hold Us Together (From the Disney+ Original Motion Picture ""Safety"")",https://open.spotify.com/album/0gRuyPMadbwQ0huqVsU91b,H.E.R.,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,2022-06-03,313193,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Horizon (feat. Leon Bridges),https://open.spotify.com/track/6CenzKfN5aqSMXV8yJAi43,Diplo Presents Thomas Wesley: Chapter 1 - Snake Oil (Deluxe),https://open.spotify.com/album/6QkaLeuxTaYibek4fhwpmF,"Diplo, Leon Bridges","https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX, https://open.spotify.com/artist/3qnGvpP8Yth1AqSBMqON5x",2022-06-03,148033,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Hot Summer,https://open.spotify.com/track/5MztBRRywrACJFq8tPNanu,Welcome 2 America,https://open.spotify.com/album/6Idpgkp0xxbQA3Ej1QdsZh,Prince,https://open.spotify.com/artist/5a2EaR3hamoenG9rDuVn8j,2022-06-03,212946,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
How Will I Know,https://open.spotify.com/track/79wbJeLkXOlJh4AzaWCWfL,How Will I Know,https://open.spotify.com/album/0ieUgrqfmWB4Ywu2CLWNWQ,"Whitney Houston, Clean Bandit","https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP, https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM",2022-06-03,213435,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
HOW'S IT GOING TO END?,https://open.spotify.com/track/5TxFr2m6IVBAeFHzOM10o9,HOW'S IT GOING TO END?,https://open.spotify.com/album/4DN5rIorVKfgUUHK1XVoQe,Val Astaire,https://open.spotify.com/artist/2eD2lTIbRVW5IcJNbkLvJu,2022-08-22,182172,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Hug Me,https://open.spotify.com/track/6eVM9lCmIqwGTUOoeH61Lu,Despicable Me 3 (Original Motion Picture Soundtrack),https://open.spotify.com/album/6kFJhsN8drSfWwL493qK0c,"Pharrell Williams, Trey Parker","https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8, https://open.spotify.com/artist/0NnoRcD3WkqC9aouHyE8YY",2022-06-03,140733,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Human to Fall Apart,https://open.spotify.com/track/76ZRoeAgtae628jiFYDLCT,Human to Fall Apart,https://open.spotify.com/album/12g5nnICrJ10lVIJoAe4LJ,Haywood,https://open.spotify.com/artist/3rFhVqmS6XqZl4LcGLDzAu,2022-06-03,174944,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
I Belong in Your Arms,https://open.spotify.com/track/0aqRkWPAL9BGCvvdSiXaE9,Something,https://open.spotify.com/album/4nYzn3xOXQsltWZ5AIQns7,Chairlift,https://open.spotify.com/artist/7hAolICGSgXJuM6DUpK5rp,2022-06-03,207306,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
I Know A Guy,https://open.spotify.com/track/2wAavjh84cV0tH4Pbcz0EF,I Know A Guy,https://open.spotify.com/album/1TUlbemKM7UOS7gpi3gWdA,Alex Hall,https://open.spotify.com/artist/0uQBEPm8cAptCNmTWhio8o,2023-08-07,161103,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
i love u,https://open.spotify.com/track/4h83bb7xRzB7Qo735CjLMH,i love u,https://open.spotify.com/album/6f3F3cp9VVYCFKerzAp82n,Sally Boy,https://open.spotify.com/artist/0FizvTDN8BVHmV5j2fL9Hf,2022-06-03,163428,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
I Wanna Dance with Somebody (Who Loves Me),https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,Whitney,https://open.spotify.com/album/5Vdzprr5cOqXQo44eHeV7t,Whitney Houston,https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP,2022-06-03,291293,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
I Want To Be Your Only Pet,https://open.spotify.com/track/1J5JzMOAuxoiGYI3Irn2St,I Want To Be Your Only Pet,https://open.spotify.com/album/5JN324RyeAPDTbRDkn5KRW,Bombay Bicycle Club,https://open.spotify.com/artist/3pTE9iaJTkWns3mxpNQlJV,2023-08-25,214200,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
I'll Be Around (feat. Timbaland) - Club Mix,https://open.spotify.com/track/2TIGwYiQYr1N5zTOQToDfK,Cee-Lo Green... Is The Soul Machine,https://open.spotify.com/album/0wdleLMeNmGUHChsmx9svt,"CeeLo Green, Timbaland","https://open.spotify.com/artist/5nLYd9ST4Cnwy6NHaCxbj8, https://open.spotify.com/artist/5Y5TRrQiqgUO4S36tzjIRZ",2023-08-28,221400,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
I'll Be Lovin' You,https://open.spotify.com/track/1io22Thmgw4SvhVBNawJD5,Palomino,https://open.spotify.com/album/69z5d2iu6PdaRZWvx8YVUl,Miranda Lambert,https://open.spotify.com/artist/66lH4jAE7pqPlOlzUKbwA0,2023-02-28,189173,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
I'm Back,https://open.spotify.com/track/0tduSYti0mY7p8j5AIO4Pg,I'M DOING IT AGAIN BABY!,https://open.spotify.com/album/5QaKu3YoUJNglyaKixaegf,girl in red,https://open.spotify.com/artist/3uwAm6vQy7kWPS2bciKWx9,2024-04-12,179791,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
ice water,https://open.spotify.com/track/3AYirxvYvayyrk0u4c2ytC,ice water,https://open.spotify.com/album/6Sd3EKHuEjV606YvZUF6pW,shallow pools,https://open.spotify.com/artist/5wg5i56CcvaCrZrveXt228,2022-06-03,172376,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
If You Want Me to Stay,https://open.spotify.com/track/2BydLQAh7CUIFvSEqAMc4x,Fresh,https://open.spotify.com/album/5Mtnj5JyvyXR6ui377dBnD,Sly & The Family Stone,https://open.spotify.com/artist/5m8H6zSadhu1j9Yi04VLqD,2022-06-03,180493,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Imaginary,https://open.spotify.com/track/7J0uovBm6eDVBQL1ZaXOJ6,Imaginary,https://open.spotify.com/album/452lfMnD6UpKUA7cCk7ghW,HONNE,https://open.spotify.com/artist/0Vw76uk7P8yVtTClWyOhac,2024-04-19,200839,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
In the Clouds,https://open.spotify.com/track/559r5jzQgpbEMdXst1yOKG,In the Clouds,https://open.spotify.com/album/6CuxjOJxfOouED6FsDw1SD,O.A.R.,https://open.spotify.com/artist/1Cq0LAHFfvUTBEtMPXUidI,2022-06-03,212047,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Is It Any Wonder,https://open.spotify.com/track/65QBQE5Gb4OAIRZ4VHhl4f,Is It Any Wonder,https://open.spotify.com/album/2OKbjkDsLgJXfAdOBCz8P0,Flawes,https://open.spotify.com/artist/2x0Fa6Dl3L2EPG9Ie3OQWZ,2022-10-24,178733,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
