track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Thump Shit,https://open.spotify.com/track/4XAQVDjEXZriZR9pe2tdQQ,Thump Shit,https://open.spotify.com/album/7vDFwwEDt6ftQ0P7izyxAk,"42 Dugg, EST Gee","https://open.spotify.com/artist/45gHcnDnMC15sgx3VL7ROG, https://open.spotify.com/artist/4FlG0V0jhLO4qGpayFOphj",2022-06-09,226362,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Tiimmy Turner,https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,https://open.spotify.com/album/7zf9kyxc3ZhJv79HrjTRir,Desiigner,https://open.spotify.com/artist/7pFeBzX627ff0VnN6bxPR4,2024-05-23,239853,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Till I Collapse,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,The Eminem Show,https://open.spotify.com/album/2cWBwpqMsDJC1ZUwz813lo,"Eminem, Nate Dogg","https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR, https://open.spotify.com/artist/1Oa0bMld0A3u5OTYfMzp5h",2024-05-23,297786,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
To Be Real,https://open.spotify.com/track/7GpiRvevDAkR3lDH5AxNwT,To Be Real,https://open.spotify.com/album/6NrGM3aH0HgQyy7UabNprK,"Wuki, Lee Foss, Cheryl Lynn","https://open.spotify.com/artist/6Se1y4vDcu9fVHLqdj1N3q, https://open.spotify.com/artist/44T94QQEc60Jf7kqGY6Rip, https://open.spotify.com/artist/6UfoTQXaV3DuqtDVjZIxwZ",2023-05-28,203225,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
To The Bank,https://open.spotify.com/track/3h4HlcmWdexWJ6SSyZG67E,Tha Fix Before Tha VI,https://open.spotify.com/album/7aWNHIpUIFnlu2UhOWqooG,"Lil Wayne, Cool & Dre","https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865, https://open.spotify.com/artist/2PsjBHyb950JI7BHXY10TD",2023-12-11,132565,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Too Fast (Pull Over) (with Anderson .Paak & Latto),https://open.spotify.com/track/6vz3Fyhj6smbuYuaIZHksu,Too Fast (Pull Over) (with Anderson .Paak & Latto),https://open.spotify.com/album/1KNyxPSXQoZJ2KMQySCUUo,"Jay Rock, Anderson .Paak, Latto","https://open.spotify.com/artist/28ExwzUQsvgJooOI0X1mr3, https://open.spotify.com/artist/3jK9MiCrA42lLAdMGUZpwa, https://open.spotify.com/artist/3MdXrJWsbVzdn6fe5JYkSQ",2023-07-24,226542,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Took Her To The O,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW,Levon James,https://open.spotify.com/album/1ZRAeQ6zsPJ5W1K3DvpRpP,King Von,https://open.spotify.com/artist/6QtgPSJPSzcnn7dPZ4VINp,2025-02-28,196179,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Tough,https://open.spotify.com/track/22DH8NChecsgPxDjA4pqer,Tough,https://open.spotify.com/album/58XIBpQOAw7E2qCL1jxWCd,"Quavo, Lana Del Rey","https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5, https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa",2024-07-05,188828,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Trappa Rappa,https://open.spotify.com/track/4QimCCJKXDOancrmCXbbOK,Trappa Rappa,https://open.spotify.com/album/01e9pFweITqyn2Kr8INdQr,Quavo,https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5,2025-02-28,137653,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Trophies,https://open.spotify.com/track/6HfOzLLjsaXsehIFEsrxTk,Rise Of An Empire (Deluxe Edition),https://open.spotify.com/album/0UwpSCPnNPksM1meQJnBAF,"Young Money, Drake","https://open.spotify.com/artist/5OrB6Jhhrl9y2PK0pSV4VP, https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4",2024-05-23,188320,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Truffle Butter,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg,Truffle Butter,https://open.spotify.com/album/0cg0JTyl731GnvVS1MyYjj,"Nicki Minaj, Drake, Lil Wayne","https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh, https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4, https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865",2022-06-09,219226,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Turn Yo Clic Up (feat. Future),https://open.spotify.com/track/7LTCmtMpf3JPfBE8gAl64z,Turn Yo Clic Up (feat. Future),https://open.spotify.com/album/1LaC62xZdpsUF19kVBbPCy,"Quavo, Future","https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i",2023-12-11,230835,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
tv off (feat. lefty gunplay),https://open.spotify.com/track/0aB0v4027ukVziUGwVGYpG,GNX,https://open.spotify.com/album/0hvT3yIEysuuvkK73vgdcW,"Kendrick Lamar, Lefty Gunplay","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg, https://open.spotify.com/artist/1jiZvw42D4oquLl24x2VWV",2025-02-13,220690,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Tweaker,https://open.spotify.com/track/7HDq8aEtkBeZq7gfzYjW28,Tweaker,https://open.spotify.com/album/2R9Q7MynhyFU9yOqh7JuPq,GELO,https://open.spotify.com/artist/5FZN8ElUU5zENi2IK7gMnu,2025-02-04,189544,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Type Shit,https://open.spotify.com/track/28drn6tQo95MRvO0jQEo5C,WE DON'T TRUST YOU,https://open.spotify.com/album/4iqbFIdGOTzXeDtt9owjQn,"Future, Metro Boomin, Travis Scott, Playboi Carti","https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i, https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp, https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY, https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD",2025-02-19,228266,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
U Mad,https://open.spotify.com/track/3KiEydhjn7yf58h9jBD5Sa,U Mad,https://open.spotify.com/album/0ssmI1Nu1oYmi13w6GaiDJ,"VIC MENSA, Kanye West","https://open.spotify.com/artist/27w1NoOLMX7tJMYqcetPyG, https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x",2024-05-23,299800,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Unforgettable (feat. Swae Lee) - Tiësto vs. Dzeko AFTR:HRS Remix,https://open.spotify.com/track/6Uq65N2DJzKwBj8QBcJ5Xu,Unforgettable (feat. Swae Lee) [Tiësto vs. Dzeko AFTR:HRS Remix],https://open.spotify.com/album/6gXTrM9dv4LV0199HtIT8Z,"French Montana, Swae Lee, Tiësto, Dzeko","https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv, https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX, https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z, https://open.spotify.com/artist/5vQfv3s2Z2SRdPZKr82ABw",2023-12-11,220722,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Us vs. Them (feat. Gucci Mane),https://open.spotify.com/track/6x3gud5JkOSGYJpRUYN1Gg,Us vs. Them (feat. Gucci Mane),https://open.spotify.com/album/0lpk5TUY4VN3X5Y4iOwJls,"Quavo, Takeoff, Gucci Mane","https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5, https://open.spotify.com/artist/3EW0kQ1skZiK1NHg3Spt9J, https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo",2022-08-01,216013,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Vamp Anthem,https://open.spotify.com/track/4CzhtKifG867Lu5DNQVBSA,Whole Lotta Red,https://open.spotify.com/album/2QRedhP5RmKJiJ1i8VgDGR,Playboi Carti,https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD,2024-05-23,124093,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Wanna Be (with Megan Thee Stallion & Cardi B) - Remix,https://open.spotify.com/track/70k0r3wiMaDSILTJyMmIrK,Wanna Be (with Megan Thee Stallion & Cardi B) [Remix],https://open.spotify.com/album/34dtgu2pcdvKAMpAhyCsDA,"GloRilla, Megan Thee Stallion, Cardi B","https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG, https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK, https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB",2024-05-31,224000,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Wanna Be (with Megan Thee Stallion),https://open.spotify.com/track/3VBazXtqs1Lgf2BNAuc8RY,Wanna Be (with Megan Thee Stallion),https://open.spotify.com/album/7jMvMRNd508fY4ysRgADGS,"GloRilla, Megan Thee Stallion","https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG, https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK",2024-04-05,156444,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
We Don't Trust You,https://open.spotify.com/track/1pnDvUuAEd6z8bKEsbAjk1,WE DON'T TRUST YOU,https://open.spotify.com/album/4iqbFIdGOTzXeDtt9owjQn,"Future, Metro Boomin","https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i, https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp",2025-02-04,226213,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
WE SEE YOU,https://open.spotify.com/track/58UHOOryzm04eyyhpS8qSQ,WE SEE YOU,https://open.spotify.com/album/1cjqc70Mk83ImBsBPQ7Qix,NLE Choppa,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,2023-12-11,142968,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
What The Price,https://open.spotify.com/track/7sO0dVFCfixpLshm4daMH3,Culture,https://open.spotify.com/album/2AvupjUeMnSffKEV05x222,Migos,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,2024-05-23,248506,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
What Up Gangsta,https://open.spotify.com/track/59q0gDvWPoL2DQ1SAt5ZLY,Get Rich Or Die Tryin',https://open.spotify.com/album/5G5rgQHzdQnw32SI0WjIo5,50 Cent,https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh,2024-05-23,179466,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
What’s Next,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,Scary Hours 2,https://open.spotify.com/album/5LuoozUhs2pl3glZeAJl89,Drake,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,2022-06-09,178153,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Where Did You Go?,https://open.spotify.com/track/26KOUSe9W0ZsTxMgNfbmq1,Where Did You Go?,https://open.spotify.com/album/27ilYTtTrqVRdHSSfm94jA,"Jax Jones, MNEK","https://open.spotify.com/artist/4Q6nIcaBED8qUel8bBx6Cr, https://open.spotify.com/artist/7uMh23xWiuR7zsNkuNcm2G",2022-06-09,177689,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
WONDER WOMAN,https://open.spotify.com/track/0MCHjl3LM30HHru55EupsD,WONDER WOMAN,https://open.spotify.com/album/4M2l5LrqtLdfMZPtgTyr9X,DaBaby,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk,2024-03-15,113121,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Words (feat. Zara Larsson),https://open.spotify.com/track/1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),https://open.spotify.com/album/66W7mt0wKGLFALilLBLfU6,"Alesso, Zara Larsson","https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t, https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg",2022-06-09,142677,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",https://open.spotify.com/track/7xVLFuuYdAvcTfcP3IG3dS,Trap Lord,https://open.spotify.com/album/3smlfAmejcKMmAPg1G2Kki,"A$AP Ferg, French Montana, A$AP Rocky, Trinidad James, ScHoolboy Q","https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL, https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv, https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca, https://open.spotify.com/artist/0I5HubncQ8E1MFZOlPDY4J, https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m",2025-02-13,283693,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
World Tour (Aquafina),https://open.spotify.com/track/261EcPb2XfhnPWSnlMOi3G,The Pre-Party,https://open.spotify.com/album/2rlWVKCWJo4vpOBl8RiYX4,Juice WRLD,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz,2024-09-13,155711,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Wow. - Remix,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk,Wow. (Remix),https://open.spotify.com/album/1Id3Zj9GMvi7dPj3u6cMNs,"Post Malone, Roddy Ricch, Tyga","https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60, https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB, https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp",2024-05-23,170053,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
WYD (with GloRilla & Big Boogie),https://open.spotify.com/track/4Z3xZgvuCVn5ds2YdpZVaS,SPEAK NOW OR...,https://open.spotify.com/album/3JfTxMny1oIZDmYcBnoHWT,"Moneybagg Yo, GloRilla, Big Boogie","https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f, https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG, https://open.spotify.com/artist/372IgXgnCt4wlfumrMTIOs",2025-02-28,213524,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Yeah Glo!,https://open.spotify.com/track/0SdBkFh6u5IHIXqlBu0NyI,Yeah Glo!,https://open.spotify.com/album/4C6tr5dhwjMXTLkWL86Rqa,GloRilla,https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG,2024-06-21,142702,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Yeern 101,https://open.spotify.com/track/3K5yjMCFHN4TRWKj1zdKIQ,Yeern 101,https://open.spotify.com/album/1G1kvp5sKVBposBjP4xUy2,ScHoolboy Q,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m,2024-02-19,140005,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
You Broke My Heart,https://open.spotify.com/track/5Se32hEA9raeboZerywxka,For All The Dogs Scary Hours Edition,https://open.spotify.com/album/4Q7cRXio6mF2ImVUCcezPO,Drake,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,2023-12-11,230709,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
You Got Me,https://open.spotify.com/track/7KJkPTJ74wOyLoa8iVjHY9,You Got Me,https://open.spotify.com/album/17NmpNUsnsBlRgYUImCEBi,"TELYKAST, Georgia Ku","https://open.spotify.com/artist/7vWC03wqXwUqjPON8hc1tz, https://open.spotify.com/artist/5mYakBbBzPMQTfkVMIgiDM",2023-04-20,166451,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
