track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Desesperados,https://open.spotify.com/track/6ZOcbKub95XSDESsKKuH41,Desesperados,https://open.spotify.com/album/3w1Tr9F91XMcsmBJQ8hS7H,"Rauw Alejandro, Chencho Corleone","https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq, https://open.spotify.com/artist/37230BxxYs9ksS7OkZw3IU",2022-02-02,224996,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Desesperados,https://open.spotify.com/track/6mmPpaltUZK7xjNlBPQQ0p,VICE VERSA,https://open.spotify.com/album/2Nt6MDJXfoxQ22tIQgWXIh,"Rauw Alejandro, Chencho Corleone","https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq, https://open.spotify.com/artist/37230BxxYs9ksS7OkZw3IU",2023-10-11,224996,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Deseándote,https://open.spotify.com/track/5Vs8sN2nybAETsTF8crpYD,Deseándote,https://open.spotify.com/album/3YQ4tM0jt6aKIn2JN1P99u,"Nath, Ryan Castro, SOG","https://open.spotify.com/artist/3fzFGIFcpHenYRfbnGf0JE, https://open.spotify.com/artist/7j6DKwmjbxvpQO8h914uEz, https://open.spotify.com/artist/18dspUI6gqabm5XCC2RcUD",2023-03-31,183994,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
DESPECHÁ,https://open.spotify.com/track/5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,https://open.spotify.com/album/5omNd3Mkij9C3ZeW19rRmv,ROSALÍA,https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1,2023-10-11,157017,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Desvelado,https://open.spotify.com/track/3YmjSVBCe6jXOUT0DQxy34,Desvelado,https://open.spotify.com/album/3mAEZ4e27b2iFwnjY8enqt,Fuerza Regida,https://open.spotify.com/artist/0ys2OFYzWYB5hRDLCsBqxt,2023-03-10,210947,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Devuélveme a Mi Chica,https://open.spotify.com/track/7sl70g1z4UCKl28PdAG5na,Thalia's Mixtape,https://open.spotify.com/album/6otH0ogeIDBJ3UgpjIpxVf,"Thalia, David Summers","https://open.spotify.com/artist/23wEWD21D4TPYiJugoXmYb, https://open.spotify.com/artist/38DCnAQ5QAcMW9TSnsgYGt",2023-04-28,202736,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Devuélveme un Te Amo,https://open.spotify.com/track/7675g48jV60eUhEjpLelB9,Lado A Lado B,https://open.spotify.com/album/2nPt3BGpcWAt2pU6FjQC5n,Víctor Manuelle,https://open.spotify.com/artist/4N5fp4zhTsVITZTVfsXpc2,2023-02-23,225362,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
"Diablo, Qué Chimba",https://open.spotify.com/track/1mW1e6QAGPnhMbJoDTCLS3,"Diablo, Qué Chimba",https://open.spotify.com/album/1BZibC0fiDXBFq0lrP82Yy,"Maluma, Anuel AA","https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau, https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66",2023-03-23,232222,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
DIFERENTE,https://open.spotify.com/track/0zjlDOMaan6IH87OFaosuZ,BlessDeluxury,https://open.spotify.com/album/0MkMu019XCFwwuL1ftHKmQ,"Blessd, Nicki Nicole, The Rudeboyz","https://open.spotify.com/artist/1TA5sGRlKUJXBN4ZyJuDIX, https://open.spotify.com/artist/2UZIAOlrnyZmyzt1nuXr9y, https://open.spotify.com/artist/7ciBW1p3KBsYIkFk4UmwS8",2024-05-17,181272,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
DILUVIO,https://open.spotify.com/track/2kz1YOhJiNubjigR1gB1VX,PLAYA SATURNO,https://open.spotify.com/album/6E7Awtyx6opYTbPXx6ApzB,Rauw Alejandro,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,2023-10-06,197052,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
DIME QUIÉN????,https://open.spotify.com/track/1ImWmtI7DM2uFPNJHHbD8g,SATURNO,https://open.spotify.com/album/5AcRssiG0Zqu3lqYW7hMoM,Rauw Alejandro,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,2023-06-02,164727,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
DIME QUIÉN????,https://open.spotify.com/track/2WtLhvwJX3czRVuFtUgZ6i,DIME QUIÉN????,https://open.spotify.com/album/25ZfxHhTlts1ZmvU7jJChV,Rauw Alejandro,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,2022-10-28,164727,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
"Dinero, Fama y Poder",https://open.spotify.com/track/6DVZzhCzexaB2Bs73c7CM3,"Dinero, Fama y Poder",https://open.spotify.com/album/0trMnLMQ6UW9XiOkwqLrhL,Virlan Garcia,https://open.spotify.com/artist/0vjeBgTzYTwmYoVySJzXGD,2022-08-26,154115,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Dios Te Cuide,https://open.spotify.com/track/6lrjtAXDlt1sofIXPK7LM2,Dios Te Cuide,https://open.spotify.com/album/1QLI6MlAp0UmM95vnsMK2M,Manuel Turizo,https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B,2024-06-28,198947,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Disimulando - En Vivo,https://open.spotify.com/track/7mjkqI87JhGwAou3aWe37T,Disimulando (En Vivo),https://open.spotify.com/album/0PkUb03Sjsiu4t8s6RF62V,"Gerardo Ortiz, Luis R Conriquez","https://open.spotify.com/artist/4J13m9IZh03PEhoxAxRhXO, https://open.spotify.com/artist/0pePYDrJGk8gqMRbXrLJC8",2023-03-17,202869,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
DISPARA ***,https://open.spotify.com/track/5y0zaOse4LHZ6ZowjpL0vW,DISPARA ***,https://open.spotify.com/album/63MfXzzOiA4B31XnstirjX,"Nicki Nicole, Milo j","https://open.spotify.com/artist/2UZIAOlrnyZmyzt1nuXr9y, https://open.spotify.com/artist/19HM5j0ULGSmEoRcrSe5x3",2023-05-19,143935,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
DISPARA ***,https://open.spotify.com/track/6r0TaoZh1Oc1KkuL4rC1kB,ALMA,https://open.spotify.com/album/0pWzIntouGCOZzQsSW6xYc,"Nicki Nicole, Milo j","https://open.spotify.com/artist/2UZIAOlrnyZmyzt1nuXr9y, https://open.spotify.com/artist/19HM5j0ULGSmEoRcrSe5x3",2024-07-02,143935,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Distancia,https://open.spotify.com/track/078SF4DC2Jf6qalzlFIi2J,Distancia,https://open.spotify.com/album/2gqjUsHgffcCdtkAy44PWE,3AM,https://open.spotify.com/artist/1LU7BxbUvvuA4eNDdEO22D,2022-10-27,163205,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Don't Wait Up,https://open.spotify.com/track/45PF1Y3RcW5MK0jxWvhc4D,Don't Wait Up,https://open.spotify.com/album/5xEtia4eFu6W3Ql7xgR3Dp,Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,2022-02-02,204043,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
DPM (De Pxta Madre),https://open.spotify.com/track/37vqi0b9BqN0XN7QHLHTQ8,DPM (De Pxta Madre),https://open.spotify.com/album/3wqz214xgljSs28s9MqzkZ,Kany García,https://open.spotify.com/artist/69UypehHabb68utzfjAVlV,2022-02-02,181684,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Dream Girl - Remix,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX,Dream Girl (Remix),https://open.spotify.com/album/0BeosbWOaMfZ5itwYQfw86,"Ir Sais, Rauw Alejandro","https://open.spotify.com/artist/4NEThNYJ3WyNcJWcmpjq88, https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq",2023-06-02,192452,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Déjame Entrar,https://open.spotify.com/track/3TlghSCu53YEUigL9RuqnU,Déjame Entrar,https://open.spotify.com/album/4pCMKyLuqd20WbpISwfmVe,Rauw Alejandro,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,2024-07-19,254705,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Déjame Ser,https://open.spotify.com/track/281MU4q1qidG9gUNj2FZsf,Déjame Ser,https://open.spotify.com/album/3WPHKzqx1q136JTnQ9Q7xz,Marca MP,https://open.spotify.com/artist/44mEtidu0VdRkIqO4IbkNa,2023-02-10,188500,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Déjame Surfear,https://open.spotify.com/track/4j0lL2pGuThsRY4NQZiryv,Déjame Surfear,https://open.spotify.com/album/3s0Puyyof5yHGKvo8BkVHz,"Oliva, Flavor Colectivo","https://open.spotify.com/artist/1gBHZ6j8W5Xs3t9gmvedJw, https://open.spotify.com/artist/5CpJ1RaJKGE5iZ14Dg3YYl",2023-05-19,164209,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
E Agora,https://open.spotify.com/track/6b83CJAjIXSk2cUjabJBlm,Raizes,https://open.spotify.com/album/25DPDXZ8q1GtW8WUeX6w9I,Nininho Vaz Maia,https://open.spotify.com/artist/7bMt24fjCeUulKxEUyLdL6,2023-04-19,185826,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
EGOÍSTA,https://open.spotify.com/track/5LMfmkEjc926jnu45GLJj4,EGOÍSTA,https://open.spotify.com/album/1bIEDgIs61l1UPgKkD0l1R,Arthur Hanlon,https://open.spotify.com/artist/2tYwhzzfvvDr29BbBFcHhB,2024-11-08,179000,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Bobo,https://open.spotify.com/track/5E0kv8h5M71Nk1z52QzYVc,El Bobo,https://open.spotify.com/album/4tps9duBVvnbgAkWTohF8O,Ricardo Arjona,https://open.spotify.com/artist/0h1zs4CTlU9D2QtgPxptUD,2022-02-02,248266,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El carro Ford,https://open.spotify.com/track/3xyz9QMAjvWC0muckkitYp,Escalona Nunca Se Había Grabado Así,https://open.spotify.com/album/7kNLI2jHSLoCzMdvs1ZQhz,Carlos Vives,https://open.spotify.com/artist/4vhNDa5ycK0ST968ek7kRr,2023-04-24,179787,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Chamaquito,https://open.spotify.com/track/1SxNFVI9TFJzQsxdzJ2oVd,El Chamaquito,https://open.spotify.com/album/3RWbJ1fakoCw5LDi7Nf3yp,"Virlan Garcia, Angel Cervantes","https://open.spotify.com/artist/0vjeBgTzYTwmYoVySJzXGD, https://open.spotify.com/artist/3cbOif2nNznwEiNw9Ty8NJ",2022-12-16,139863,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Charal,https://open.spotify.com/track/0LbActOj7FMkOCwvzhvNIt,El Charal,https://open.spotify.com/album/6oAFiQX6QKlUDv4A0NHKHQ,"LEGADO 7, Herencia De Grandes","https://open.spotify.com/artist/7yCGrS6Xh3UngvY6Ad5sMJ, https://open.spotify.com/artist/0ocHleb3SllGNQQcDH35Xz",2024-02-12,202026,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Cielo,https://open.spotify.com/track/4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,https://open.spotify.com/album/6xEYRYXMWfcC7xLOU10O3f,"Sky Rompiendo, Feid, Myke Towers","https://open.spotify.com/artist/51XrH5fQP2oIQynuKxSWcW, https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo, https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W",2023-06-07,191320,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Comando del Diablo - En Vivo,https://open.spotify.com/track/4ttaps59yHeuSYKhMitFjJ,El Comando del Diablo (En Vivo),https://open.spotify.com/album/7hMQTRIaeXlCAaVxBX4pNx,"Gerardo Ortiz, Luis R Conriquez","https://open.spotify.com/artist/4J13m9IZh03PEhoxAxRhXO, https://open.spotify.com/artist/0pePYDrJGk8gqMRbXrLJC8",2022-02-25,173250,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Correcto,https://open.spotify.com/track/4tYgQrGwhpvjfq4ryajgUo,El Correcto,https://open.spotify.com/album/1mM3IeOAt840NlJXVNWUWH,"Reik, Carin Leon","https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2, https://open.spotify.com/artist/66ihevNkSYNzRAl44dx6jJ",2023-10-20,168124,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Doble,https://open.spotify.com/track/7bo4UV0Jf987r03w3UMJFi,El Doble,https://open.spotify.com/album/6tcjrCQj5gp2Tae9WMcCkS,"Abraham Mateo, Danna Paola","https://open.spotify.com/artist/2bxxlINUlcMQQb39K7IopR, https://open.spotify.com/artist/5xSx2FM8mQnrfgM1QsHniB",2024-09-06,198766,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Doggy (feat. Ovi & Randy) - Perreo,https://open.spotify.com/track/2HpFUVAWXnE9PbMTXaxtIT,El Doggy (feat. Ovi & Randy) [Perreo],https://open.spotify.com/album/2S5Py3y97OSaYRs8Fzldv9,"Play-N-Skillz, Guaynaa, Ovi, Randy","https://open.spotify.com/artist/7MP4jhYmFEgb0AtiOkw55s, https://open.spotify.com/artist/0BqURncJM5B1BBu7UM51eq, https://open.spotify.com/artist/4o0NtnL2m0lzZmEdRas1qv, https://open.spotify.com/artist/6J4e8oWHITp1msfeyZg66B",2022-03-11,180661,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Flechazo y la Secuela,https://open.spotify.com/track/4AyfwjVyaU2xXPQlS8AwdL,El Flechazo y la Secuela,https://open.spotify.com/album/1T0hdMNJH2dp0pB6fvUok8,Ricardo Arjona,https://open.spotify.com/artist/0h1zs4CTlU9D2QtgPxptUD,2022-02-02,211693,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
El Fon,https://open.spotify.com/track/5k6ScsGp1sP4IocC157FC2,El Fon,https://open.spotify.com/album/2of3GilnerL2BmOnFJWAFS,Neeus,https://open.spotify.com/artist/4OMnvxQdSJeobzinrEjTpO,2023-12-15,206769,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
