track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
The Beginning,https://open.spotify.com/track/6TkHfuyPBV4mQmp42kjunn,Barriers,https://open.spotify.com/album/52WnDw5InjWfDBfNoZFVhE,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-29,225685,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Beginning (inst),https://open.spotify.com/track/3jy5SHCvGsbDA43Bxxem59,The Beginning (Inst),https://open.spotify.com/album/4VKxK8KZkJDHOSXnLabybA,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,225685,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Big Leap,https://open.spotify.com/track/2BYEZjVQ33Ej35Vn70B3iB,What Life Really Means 2,https://open.spotify.com/album/3xaVoFI1RBrdIAgGGzp94H,Blurain,https://open.spotify.com/artist/1qoYHtGe1GYUzFpoRIse8y,2024-12-15,209211,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Chronicles,https://open.spotify.com/track/1enup797CccsOBbgNd28ek,Panko,https://open.spotify.com/album/3UfbWnUdI0kINgsDeqs8lW,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,75155,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Doctor Of Humor Is In The Building,https://open.spotify.com/track/71BFTh4HsHAY85nJP75hkT,What Life Really Means,https://open.spotify.com/album/7q0PCPBP03V5hwyspBIGZv,Blurain,https://open.spotify.com/artist/1qoYHtGe1GYUzFpoRIse8y,2024-12-15,210690,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
"The End Of Time Is Near, Why Not Live Life To It's Fullest?",https://open.spotify.com/track/2idNg1OgMHhQb0ppwtDtnD,What Life Really Means 2,https://open.spotify.com/album/3xaVoFI1RBrdIAgGGzp94H,Blurain,https://open.spotify.com/artist/1qoYHtGe1GYUzFpoRIse8y,2024-12-15,156874,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The End...,https://open.spotify.com/track/2AP33DdiF3iVoMCG25BjdQ,What Life Really Means,https://open.spotify.com/album/7q0PCPBP03V5hwyspBIGZv,Blurain,https://open.spotify.com/artist/1qoYHtGe1GYUzFpoRIse8y,2024-12-15,46781,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Flamingo Behind the Slaughter,https://open.spotify.com/track/2Z7xQK4zvkL4KkzwajciSA,The Flamingo Behind the Slaughter,https://open.spotify.com/album/6QODSvfC24kqtsAEhI3lYv,Deez Memes,https://open.spotify.com/artist/71QsbpcDNsgF16OCb8PKwt,2024-12-15,211565,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
THE GARDEN,https://open.spotify.com/track/71GnxHOce14W5SdHSyu6Q9,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,62274,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Horse and the Infant,https://open.spotify.com/track/6j1q7ElADm3WkRLTO5wbtN,EPIC: The Troy Saga (Original Concept Album),https://open.spotify.com/album/2j94jmFiOvCwS8Oj6br91A,"Jorge Rivera-Herrans, Luke Holt, EPIC Ensemble","https://open.spotify.com/artist/2kdmTOXncgNHSuYVMhdd5I, https://open.spotify.com/artist/3Bgch077fZjxvqwRrklrES, https://open.spotify.com/artist/35Xs1OZ4WgpeqUTkjkX7lf",2024-12-15,233000,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Regular (But It's Really Not),https://open.spotify.com/track/0NEzdYHpPMolVzKVRLEM0j,Vol. 3 Dispersed Thinking,https://open.spotify.com/album/57K4XaNkJo4LschM3ufPXd,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,175355,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Shakers & The Shakers,https://open.spotify.com/track/1GwBmQy9pmjhzUN5w66Tpp,The Shakers & The Shakers,https://open.spotify.com/album/2Qqvw1e9yklinsQIHWPsff,Silly Salamander,https://open.spotify.com/artist/7eHt3lUzYzgMkWz4qE12gP,2024-12-15,179374,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Song I Wrote the Day I Almost Quit Music Forever,https://open.spotify.com/track/5hXSvn7N7t80msoS8leNYu,always.,https://open.spotify.com/album/2VfmCzOIeLrDTYveq1O4u4,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,130774,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Storm,https://open.spotify.com/track/42tbPxqp8pnGNuXLZ6wdmv,CDs,https://open.spotify.com/album/604N1kvCmybAqo21URz29C,JulezJZ,https://open.spotify.com/artist/3lof8xsypjavmVwpcFl1hX,2024-12-15,236611,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
THE SUN,https://open.spotify.com/track/5bjPiJmTcwiJcopgAmgSDq,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,125519,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The Way That These Things Go,https://open.spotify.com/track/2bBRcIRbHj6fjCfwdJ7QVN,always.,https://open.spotify.com/album/2VfmCzOIeLrDTYveq1O4u4,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,301673,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
The World Is a Marble Heart,https://open.spotify.com/track/6LAiP7JadkPAJhGUUeyL59,AJR - EP,https://open.spotify.com/album/35bu7GHptaPfMIFwIRWpTx,AJR,https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C,2024-12-15,202588,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
They Love Me They Love Me,https://open.spotify.com/track/4q3wbNsXUZ0dJgmCY8ECxU,Jen,https://open.spotify.com/album/07Xmfb4wnWsXnUJLAkyk7t,Plums,https://open.spotify.com/artist/0sPK0NZQ44Z8KhGxCOvEG9,2024-12-15,70252,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Timeless Original,https://open.spotify.com/track/35IudRKovK0NhTPKV2zrxs,Barriers,https://open.spotify.com/album/52WnDw5InjWfDBfNoZFVhE,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-29,251147,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Timeless V2,https://open.spotify.com/track/0yCXIZqay4NfiyrmSKeSfa,Barriers,https://open.spotify.com/album/52WnDw5InjWfDBfNoZFVhE,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-29,251054,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
TINY BOAT,https://open.spotify.com/track/6bZN3vEcWS6I0GZAMihHE7,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,186176,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
TIPTOE,https://open.spotify.com/track/1d9Y7aaQ4r3opJElwrunAP,TIPTOE,https://open.spotify.com/album/7c379pCtGPdDHkDA0DuRFd,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,146558,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
TIPTOE,https://open.spotify.com/track/319nPFVomUuKK2qOfQoEht,JUICY,https://open.spotify.com/album/4TGrpub813gIR3z7YGXnJQ,XS,https://open.spotify.com/artist/10UawrPV0my8LFrW8rCWNs,2024-12-15,146128,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Toke,https://open.spotify.com/track/2TTKS9oDPqUJqQivpvkAaT,Whole Lotta Red V2,https://open.spotify.com/album/0LAxkfHP9eqYPULAXaglWY,Lil Majo,https://open.spotify.com/artist/2KE59bPqiPq9Z1Z9B4gtOM,2024-12-15,159220,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Trap Problems,https://open.spotify.com/track/0XoLj523rdYgis3uL4Gh4a,Unleashed,https://open.spotify.com/album/4fu9h1LOb9MDVSikHhXW2Z,Baskem,https://open.spotify.com/artist/03FChCYZ6EtklEGk5MKcje,2024-12-15,219846,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
traumatized,https://open.spotify.com/track/5S7XIO2nqQAtft6zXNbN7e,sentimentality,https://open.spotify.com/album/5tb8UTC4lmE0oDxm4yshKf,kets4eki,https://open.spotify.com/artist/4waORdvuFnffJPrj784KeG,2024-12-16,107425,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Triple Baka,https://open.spotify.com/track/0W0LK0oJEAU2cdYytd27gC,Triple Baka,https://open.spotify.com/album/1yq717IXC18P3EdBHmeIkJ,Animehk,https://open.spotify.com/artist/5iVIJAfRMtKVCQQcOsNSmo,2024-12-15,236355,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Troll,https://open.spotify.com/track/1HqQM2ZNZu9hmgKeB6HvDF,Mr. Diddle,https://open.spotify.com/album/5zO7TMFzvJLEtBPAFIrSOB,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,110062,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Truly The Best,https://open.spotify.com/track/1nwQBMXXNk1mykBOganX0e,What Life Really Means 2,https://open.spotify.com/album/3xaVoFI1RBrdIAgGGzp94H,"Blurain, HeckinHector","https://open.spotify.com/artist/1qoYHtGe1GYUzFpoRIse8y, https://open.spotify.com/artist/3qpSTW3rkXFPVq0ui3ySOY",2024-12-15,203221,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Turn Your Mind,https://open.spotify.com/track/2PFqgkZjqeA7tPlfGlBKk9,Harmony Destruction,https://open.spotify.com/album/3HefRXrgVp99odTv5bS050,Rayman Rave,https://open.spotify.com/artist/68k7oHbNM3MuYr4YVvZ8AH,2024-12-15,183484,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
