track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Dive,https://open.spotify.com/track/36vmaZyO0iAE6FZ7287fg2,Messy,https://open.spotify.com/album/5YlBA1tCY0M8DDs75RB2LY,Olivia Dean,https://open.spotify.com/artist/00x1fYSGhdqScXBRpSj3DW,2024-05-17,200759,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Doesn’t Do Me Any Good,https://open.spotify.com/track/3Rou7KR8ctza5jeqQfyer0,Angel Face,https://open.spotify.com/album/6CczqhUdYOH4qLSDnN3zkg,Stephen Sanchez,https://open.spotify.com/artist/5XKFrudbV4IiuE5WuTPRmT,2023-11-20,232277,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Dog Years,https://open.spotify.com/track/2o0G1uVhYPcZz4XcDICaCX,Marginalia (Deluxe),https://open.spotify.com/album/4hHP4S8QfwXBFyXUd5TOC9,ella jane,https://open.spotify.com/artist/3gBjSrNsYzzbeo0nwsL21J,2023-03-27,141130,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Doing So Much Better,https://open.spotify.com/track/4t9QOWokBUOvyDfYiigPy4,Doing So Much Better,https://open.spotify.com/album/0YeHDs3RGLMMYKqBIRft5W,Gabriel Guy,https://open.spotify.com/artist/20kc19j4AJlDbl2GEBpqKg,2024-09-20,187390,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Don't Be So Hard On Yourself,https://open.spotify.com/track/35w6sOAI3DDG4UqeWqkQJT,Abington Grove,https://open.spotify.com/album/5C14IfR0VeIhLeYT2f2GOy,Billy Lockett,https://open.spotify.com/artist/2lKeiALM1T2TZrOiTYlLNA,2023-02-20,234800,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Don't Forget About Me,https://open.spotify.com/track/43rGLaawHXspfnWtBCoAQg,Don't Forget About Me,https://open.spotify.com/album/73RqlYh6EX1aDBC0oz765j,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,2023-05-22,149324,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
"Don't Go, Don't Leave",https://open.spotify.com/track/3Cg9Ds1CWQUGuQoQ9QvjDl,"Don’t Go, Don’t Leave",https://open.spotify.com/album/6AYpseGYHB6Pmln8Wvcsey,Hayd,https://open.spotify.com/artist/1adGvsK8A0XG2D18ufk7fZ,2022-08-01,195659,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Don't Look Now,https://open.spotify.com/track/3VdWvnywTfCZtOindViUHx,Meet The Moonlight,https://open.spotify.com/album/58vzDcu4jADoUAI4DKH5rj,Jack Johnson,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,2022-06-26,210402,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Don't Tell My Mom,https://open.spotify.com/track/52xPJ6sISOam1g1blK9RF0,Don’t Tell My Mom,https://open.spotify.com/album/3TE6FmGfVRv442zvXQVsqv,Reneé Rapp,https://open.spotify.com/artist/2hUYKu1x0UZQXvzCmggvSn,2022-10-03,188544,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Don't You Go Falling In Love (feat. Biig Piig & Lord Apex),https://open.spotify.com/track/3BHU5jiJoVTTR0zzhhCxSH,Don't You Go Falling In Love (feat. Biig Piig & Lord Apex),https://open.spotify.com/album/2VBu61hXA6zWAVw8uIORsk,"Mac Wetha, Biig Piig, Lord Apex","https://open.spotify.com/artist/4q1qItmjb9INKQM0F82StP, https://open.spotify.com/artist/4GoD5FJCgC0lbzde7ly44M, https://open.spotify.com/artist/052uglZ4PgpVs8YxEOViXz",2022-11-28,231773,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Down Bad,https://open.spotify.com/track/5O4SPACkaBSKjBJEPYJwfQ,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://open.spotify.com/album/1d8W5sDOh6xY7y6UYp2rcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-04-19,261228,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Dreamer,https://open.spotify.com/track/2jv3f5GKP8ibGI0kvSQJc2,Songs of Sonder,https://open.spotify.com/album/5o1yAsAo4mvlgYptShBCow,Dermot Kennedy,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ,2022-07-04,181266,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
drive faster,https://open.spotify.com/track/7hdes67sicWJ4oR1zVchuQ,drive faster,https://open.spotify.com/album/6Z819jCN4dzySQfY0HLdER,NIA NADURATA,https://open.spotify.com/artist/1wHXT94PbJfiLgMuRrgqWr,2023-04-24,116511,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Driving To Nowhere,https://open.spotify.com/track/7bI0nfpRuGN5BUW23Auw26,Driving To Nowhere,https://open.spotify.com/album/3ElAgzbgtbzweDHr2snige,Nathan Evans,https://open.spotify.com/artist/1PKErrAhYFdfrDymGHRQRo,2023-09-04,185480,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Eastside (with Halsey & Khalid),https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),https://open.spotify.com/album/7pkLXlFdpQDfmHujT2AbBK,"benny blanco, Halsey, Khalid","https://open.spotify.com/artist/5CiGnKThu5ctn9pBxv7DGa, https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2, https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny",2023-11-08,173799,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Easy,https://open.spotify.com/track/2QZIrVL1RnFFrl3YuP6DiP,Easy,https://open.spotify.com/album/70HeUV33B447KbycGdxC6D,Daisy the Great,https://open.spotify.com/artist/0SrIPejckovMwhrN3MZFPB,2022-06-13,197459,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Easy,https://open.spotify.com/track/4yZSlqXWEeZ7M2eUiGi7dQ,Heartbeat Changes,https://open.spotify.com/album/5Rhr4ga3sBtnFcX7dVDh8Q,James TW,https://open.spotify.com/artist/0B3N0ZINFWvizfa8bKiz4v,2022-06-06,200066,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Easy Keepers,https://open.spotify.com/track/1aDlpo8WrWmCz7MmFDSTju,Easy Keepers,https://open.spotify.com/album/3xMoEMg5RmB8ykM4x7GEhy,Tex Crick,https://open.spotify.com/artist/6tZLFWPPLQRWjRaDAhVYu0,2023-08-28,217160,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Easy To Be You,https://open.spotify.com/track/4u6NSPOnf0dcq0rDotg4ys,Easy To Be You,https://open.spotify.com/album/3KyYSkcL66EtAMSu16gSHo,Elliot Lee,https://open.spotify.com/artist/6PZUrbjktV3P6m9RSuqzX5,2023-06-12,194351,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Elk Grove,https://open.spotify.com/track/0AhiwX5iV3gd8IvUUQ4TYQ,Elk Grove,https://open.spotify.com/album/6bSWCDheGUZVfCSKZw4F8I,David Kushner,https://open.spotify.com/artist/33NVpKoXjItPwUJTMZIOiY,2023-03-27,215712,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Emily I'm Sorry,https://open.spotify.com/track/2CuBUQZY5SmOaISKWUO9m9,the record,https://open.spotify.com/album/6NXpVVeILNHgAdJ3jdwsWg,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus","https://open.spotify.com/artist/1hLiboQ98IQWhpKeP9vRFw, https://open.spotify.com/artist/12zbUHbPHL5DGuJtiUfsip, https://open.spotify.com/artist/1r1uxoy19fzMxunt3ONAkG, https://open.spotify.com/artist/07D1Bjaof0NFlU32KXiqUP",2023-01-23,214866,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
EMOTIONAL DETACHMENT DEMO,https://open.spotify.com/track/5PHaM8RbwwqZWlptITQmSg,YESSIE,https://open.spotify.com/album/50mB1fMh9YFuLjx92ywsqV,Jessie Reyez,https://open.spotify.com/artist/3KedxarmBCyFBevnqQHy3P,2022-09-18,297120,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Emotionless,https://open.spotify.com/track/7iKkBgyipYWWQuemhe8Fr6,Emotionless,https://open.spotify.com/album/6YIclW9CUv2dDbOZshxxck,Ashley Kutcher,https://open.spotify.com/artist/1Zi1c8sWZTy5rDiN3lAuEj,2022-06-26,136480,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Espresso,https://open.spotify.com/track/2qSkIjg1o9h3YT9RAgYN75,Espresso,https://open.spotify.com/album/5quMTd5zeI9yW5UDua8wS4,Sabrina Carpenter,https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B,2024-04-12,175459,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Everyday Sunflower,https://open.spotify.com/track/2wdIXkZ4nFlaYbzvifuAp1,Everyday Sunflower,https://open.spotify.com/album/6xlZH4sV5XGl17TMKezsrp,Jason Collett,https://open.spotify.com/artist/4uuXjSga3HgpAETXd0UpxW,2022-09-27,170440,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Everyone And No One,https://open.spotify.com/track/5sP3kGcEg7Cj6bXhv1Ev7o,Everyone And No One,https://open.spotify.com/album/39NKyfawlegx7lvZjuyTS2,Ashley Kutcher,https://open.spotify.com/artist/1Zi1c8sWZTy5rDiN3lAuEj,2023-01-23,203809,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Everything To Everyone - Extended Version,https://open.spotify.com/track/0qE0N1pEpZ5rsb4GM6pk6C,Everything To Everyone (Deluxe),https://open.spotify.com/album/1KSAqXIHFEWo73keoru7FX,Reneé Rapp,https://open.spotify.com/artist/2hUYKu1x0UZQXvzCmggvSn,2023-02-27,164738,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
existential love song,https://open.spotify.com/track/3pCrtOhG41edvVV7Wk7ihS,idk if this is it,https://open.spotify.com/album/6pCfsQZiAiWXx9zMctgxyj,Riley Biederer,https://open.spotify.com/artist/31bkN7gszM3TNGZrpTa2tR,2023-04-02,128457,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
fading fast,https://open.spotify.com/track/4UN3nY781wWMDk2uInwJvl,IRIS,https://open.spotify.com/album/20MfEMFjjGxilQrGZqMWIh,Bishop Ivy,https://open.spotify.com/artist/2Iq2lTFLmxtdaYCmhRSMbb,2023-08-28,254612,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
FAIRWEATHER FRIENDS,https://open.spotify.com/track/2DJKddEKlheoF8fdfnGT0E,NOMAD - EP,https://open.spotify.com/album/1QFTJyV7Hqu3RzDAcnIiDF,Braden Bales,https://open.spotify.com/artist/3Ru5n2T3JIrjnSZhf2rinv,2023-07-09,143428,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
"Familiar, Stranger",https://open.spotify.com/track/1YnnKIJelotn9b2AgZTIsr,Eve,https://open.spotify.com/album/1WcyjfjfTXfv1LaqLtJGqZ,Precious Pepala,https://open.spotify.com/artist/2i6GoBzXmwxdD44bUM26M1,2023-09-25,203449,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Favorite Color,https://open.spotify.com/track/6YiNvXwlNsyCkGv5IDNcon,Favorite Color,https://open.spotify.com/album/034vrNtnZQYiIvnM9xcJbn,Ashley Kutcher,https://open.spotify.com/artist/1Zi1c8sWZTy5rDiN3lAuEj,2023-10-30,184848,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
favorite crime,https://open.spotify.com/track/61W7tEpxEfmizp6V5ZRN10,SOUR,https://open.spotify.com/album/7bYichzvtYHdjF8HF69dyA,Olivia Rodrigo,https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG,2023-11-08,152666,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Fearless,https://open.spotify.com/track/5mNhrWH68FG0ni1etCujHX,Passing,https://open.spotify.com/album/3oPVTRtA5zQKKSgBPlYpzG,Rhye,https://open.spotify.com/artist/2AcUPzkVWo81vumdzeLLRN,2023-03-14,284720,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Feather,https://open.spotify.com/track/2Zo1PcszsT9WQ0ANntJbID,emails i can’t send fwd:,https://open.spotify.com/album/2g4aJTa5ejGpp0O0GKzWAQ,Sabrina Carpenter,https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B,2023-11-20,185552,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Fever,https://open.spotify.com/track/0SKUpG1nVemQF8M9SqlFvb,Fever,https://open.spotify.com/album/63uFRNIUTdLT7cIrWMjjie,Matthias Nebel,https://open.spotify.com/artist/2D24jOmU0AiPYctJuloI7a,2022-08-19,160961,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Fin Del Mundo (with Bratty),https://open.spotify.com/track/7FRc6HLZNlE0XFD1JIsw46,Fin Del Mundo (with Bratty),https://open.spotify.com/album/2er3W6mBnmly9PuRHL74aj,"Cuco, Bratty","https://open.spotify.com/artist/2Tglaf8nvDzwSQnpSrjLHP, https://open.spotify.com/artist/0UTzLuwz9RvFOCnwAZjUxn",2022-06-26,174117,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Fine Line,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,https://open.spotify.com/album/7xV2TzoaVc0ycW7fwBwAml,Harry Styles,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,2025-02-07,377960,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Fireflies,https://open.spotify.com/track/7tbC31Nhterd5PRjcG1OCv,How Do You Make It Look So Easy?,https://open.spotify.com/album/6k1DZaQtT7Gj6Fe2a7hZjC,Arctic Lake,https://open.spotify.com/artist/0IEPb9ily3E5IAYMSkwtQ6,2023-10-30,145557,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
First Of The Year,https://open.spotify.com/track/7ijipCHwLo0ZoABNxm2qp6,First Of The Year,https://open.spotify.com/album/1mgwNlzi9VzFcE1Qd4Xj86,Cuco,https://open.spotify.com/artist/2Tglaf8nvDzwSQnpSrjLHP,2023-01-01,170873,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
